"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Dataset","Celltype","Comparison","Description_title_case","GOPathways"
"180","BP","GO:0050863","regulation of T cell activation","75/2342","315/15618",0.238095238095238,1.58777601561547,4.42626566717306,2.13291920052627e-05,0.00107627480366378,0.000902839762197611,"Sox13/Dusp10/Arg1/Prdm1/Vsir/Icosl/Havcr2/Tcf7/Rara/Slc4a1/Foxj1/Gli3/Btn2a2/Syk/Zmiz1/Bmp4/Lgals3/Rac2/Tnfrsf13c/Nckap1l/Runx1/Rasal3/H2-Oa/H2-Aa/H2-Eb1/Ager/Vav1/Anxa1/Dock8/Fas/Prkcq/Dpp4/Mdk/Rag2/Il1a/Sirpa/Ada/Sdc4/Tnfaip8l2/Vcam1/Pla2g5/Tnfrsf1b/Fgl2/Slc4a2/Rhoh/Hspb1/Cav1/Fancd2/Ptpn6/Cd4/Lag3/Cd37/Lrrc32/Tspan32/Igf2/Il12rb1/Cd276/Il1rl2/Pdcd1/Zc3h12d/Il23a/Tespa1/Nlrp3/Il7r/H2-DMb2/H2-Ob/Cd5/Il12a/Pf4/Gimap3/Itgal/Cd209a/Cd209c/Il15/Ccr2",75,"negative vs positive","negative","positive","Regulation Of T Cell Activation","Regulation
Of T Cell
Activation"
"181","BP","GO:0050866","negative regulation of cell activation","52/2342","184/15618",0.282608695652174,1.88462109679575,5.06973880149278,2.56211248924803e-06,0.000228268209588942,0.000191484196564853,"Inpp5d/Fcgr2b/Cd84/Tnfaip3/Enpp3/Arg1/Vsir/Havcr2/Alox12/Cd300lf/Foxj1/Id2/Gli3/Btn2a2/Bmp4/Lgals3/Samsn1/Runx1/H2-Aa/Lst1/Adgrf5/Anxa1/Fas/Mdk/Rag2/Mertk/Sdc4/Tnfaip8l2/Bank1/Cnr1/Fgr/Pla2g5/Fgl2/Slc4a2/Emilin1/Pdgfra/Hspb1/Gper1/Ptpn6/Lag3/Cd9/Pglyrp1/Apoe/Cd37/Lrrc32/Tspan32/Cd276/Pdcd1/Zc3h12d/Pf4/Gimap3/Btk",52,"negative vs positive","negative","positive","Negative Regulation Of Cell Activation","Negative
Regulation
Of Cell
Activation"
"182","BP","GO:0050867","positive regulation of cell activation","74/2342","316/15618",0.234177215189873,1.56164805586483,4.2363548526779,4.35200414243751e-05,0.00185187519553572,0.00155345693819608,"Inpp5d/Sox13/Pla2g4a/Dusp10/Vsir/Icosl/Havcr2/Tnfsf13/Rara/Slc4a1/Gli3/Btn2a2/Syk/Zmiz1/Mmp14/Tnfrsf13c/Nckap1l/Runx1/Rasal3/H2-Oa/H2-Aa/H2-Eb1/Ager/Vav1/Tslp/Csf1r/Clcf1/Anxa1/Dock8/Prkcq/Dpp4/Spi1/Mdk/Capn3/Il1a/Sirpa/Lbp/Ada/Vcam1/Svep1/Tlr4/Pdpn/Tnfrsf4/Tlr6/Rhoh/Cav1/Smo/Cd4/Clec7a/Kcnn4/Sphk2/Pagr1a/Igf2/Il12rb1/Exosc6/Cd276/Il1rl2/Il23a/Tespa1/Nlrp3/Il7r/H2-DMb2/H2-Ob/Ticam1/Cd5/Il12a/Gimap3/Cebpa/Itgal/Cd209c/Il15/Tlr9/Ccr2/Btk",74,"negative vs positive","negative","positive","Positive Regulation Of Cell Activation","Positive
Regulation
Of Cell
Activation"
"183","BP","GO:0050878","regulation of body fluid levels","66/2342","293/15618",0.225255972696246,1.50215532944917,3.64443554296349,0.000356340221514361,0.00949463524801348,0.00796463338200323,"Sctr/Adora1/Pla2g4a/Angptl1/F11r/Gja1/Tbxa2r/Tspan8/Egfr/Alox12/Slc4a1/Hif1a/Prl2c3/F13a1/Syk/Tifab/Slc6a3/Aqp6/Aqp2/Emp2/Serpind1/Vegfa/Aqp4/Hps6/Prkcq/Stxbp1/Adra2b/Mertk/Procr/Ada/Il6ra/Gja5/Adora3/Aqp7/Svep1/Tlr4/Pdpn/Trp73/Fgl2/Emilin1/Tec/Pdgfra/Btc/Cav1/Slc4a5/Ptpn6/Scnn1a/Vwf/Cd9/Tspan9/Apoe/Kcnn4/Plaur/P2ry2/Adm/Scnn1b/Scnn1g/Tspan32/Proz/Plat/F8/F5/Apoh/F12/Pf4/Foxb1",66,"negative vs positive","negative","positive","Regulation Of Body Fluid Levels","Regulation
Of Body
Fluid
Levels"
"184","BP","GO:0050886","endocrine process","27/2342","92/15618",0.293478260869565,1.95710652359559,3.86707885287032,0.000321529256381462,0.00877205655448372,0.00735849378492755,"Gja1/Cry1/Gdf9/Crhr1/Agtr1a/Fgfr4/Foxd1/Drd3/Runx1/Mas1/Rab11fip3/Edn3/Gja5/Enpep/Mfn2/Ucn/Corin/Tbx3/Ptpn11/Hcar2/Kcnn4/Anpep/Rab11fip1/Rab8b/Ace2/Agtr1b/Crhr2",27,"negative vs positive","negative","positive","Endocrine Process","Endocrine
Process"
"185","BP","GO:0050900","leukocyte migration","82/2342","306/15618",0.26797385620915,1.78702633914368,5.83972839579295,5.09579393869235e-08,1.43620019148889e-05,1.20476539535998e-05,"Gpr35/Adora1/F11r/Slamf9/Itgb2/Cnn2/Itga7/Myo1g/Stk10/Ccl7/Ccl4/Foxj1/Rin3/Asb2/Nedd9/Syk/Ror2/Pik3r1/Lgals3/Mmp14/Ptk2b/Rac2/Irak4/Nckap1l/Emp2/Apod/Gpsm3/Ager/Vegfa/Vav1/Csf1r/Capn1/Gcnt1/Anxa1/Dock8/Ch25h/Tnfaip6/Dpp4/Spi1/Mdk/Il1a/Sirpa/Lbp/Ada/Prex1/Edn3/Tlr2/Adora3/Vcam1/Ptafr/Padi2/Emilin1/Cxcl10/Cmklr1/Slc8b1/Il17rc/Alox5/Cd9/C5ar2/C5ar1/Kcnn4/Swap70/Itgam/Mtus1/Gdf15/Fut4/Icam1/Jam3/Dapk2/Adam10/Itga9/Sell/Slamf8/Il23a/Nlrp3/Epx/Aoc3/Il12a/Pf4/Itgal/Ccr1/Ccr2",82,"negative vs positive","negative","positive","Leukocyte Migration","Leukocyte
Migration"
"186","BP","GO:0051091","positive regulation of DNA-binding transcription factor activity","47/2342","185/15618",0.254054054054054,1.69419992152699,3.98936593562372,0.000141548686279931,0.00504444130730106,0.00423156072668426,"Cflar/Sp100/Tnfrsf11a/Ikbke/Rab7b/Fcgr2b/Cd84/Traf5/Nodal/Rtkn2/Irak3/Adcy1/Neurod2/Fzd2/Prkch/Tssk4/Zic2/Ager/Trim15/Lrp5/Ppp2r5b/Prkcq/Traf2/Traf1/Neurod1/Capn3/Tlr2/Ngf/Tlr4/Trim32/Plpp3/Cytl1/Clock/Erc1/Lpar5/Clec7a/Trim5/Trim12a/Trim30a/Tlr3/Thap11/Carm1/Ndp/Nlrp3/Ticam1/Nlrc4/Trim21",47,"negative vs positive","negative","positive","Positive Regulation Of Dna-Binding Transcription Factor Activity","Positive
Regulation
Of
Dna-Binding
Transcription
Factor
Activity"
"187","BP","GO:0051249","regulation of lymphocyte activation","105/2342","421/15618",0.249406175771971,1.66320480495587,5.79386549588565,4.44924926073453e-08,1.4094232935949e-05,1.18230342928525e-05,"Inpp5d/Sox13/Fcgr2b/Dusp10/Tnfaip3/Arg1/Prdm1/Vsir/Icosl/Havcr2/Tcf7/Tnfsf13/Rara/Slc4a1/Foxj1/Id2/Zfp36l1/Gli3/Btn2a2/Nedd9/Syk/Zmiz1/Bmp4/Lgals3/Mmp14/Rac2/Tnfrsf13c/Nfam1/Nckap1l/Samsn1/Runx1/Rasal3/H2-Oa/H2-Aa/H2-Eb1/Ager/Lst1/Vav1/Mzb1/Csf1r/Clcf1/Anxa1/Dock8/Fas/Prkcq/Dpp4/Spi1/Mdk/Rag2/Mertk/Il1a/Sirpa/Ada/Sdc4/Tnfaip8l2/Vcam1/Bank1/Tlr4/Themis2/Fgr/Pla2g5/Tnfrsf1b/Tnfrsf4/Fgl2/Slc4a2/Rhoh/Hspb1/Cav1/Fancd2/Ptpn6/Cd4/Lag3/Clec7a/Pglyrp1/Cd37/Lrrc32/Pagr1a/Tspan32/Igf2/Il12rb1/Exosc6/Cd276/Il1rl2/Pdcd1/Slamf8/Zc3h12d/Il23a/Tespa1/Nlrp3/Il7r/H2-DMb2/H2-Ob/Ticam1/Cd5/Il12a/Pf4/Gimap3/Cd22/Itgal/Cd209a/Cd209c/Il15/Tlr9/Ccr2/Btk",105,"negative vs positive","negative","positive","Regulation Of Lymphocyte Activation","Regulation
Of
Lymphocyte
Activation"
"188","BP","GO:0051250","negative regulation of lymphocyte activation","41/2342","141/15618",0.290780141843972,1.93911368715591,4.7048194729857,1.34676736783088e-05,0.000745559954502106,0.000625417569690703,"Inpp5d/Fcgr2b/Tnfaip3/Arg1/Vsir/Havcr2/Foxj1/Id2/Gli3/Btn2a2/Bmp4/Lgals3/Samsn1/Runx1/H2-Aa/Lst1/Anxa1/Fas/Mdk/Rag2/Mertk/Sdc4/Tnfaip8l2/Bank1/Fgr/Pla2g5/Fgl2/Slc4a2/Hspb1/Ptpn6/Lag3/Pglyrp1/Cd37/Lrrc32/Tspan32/Cd276/Pdcd1/Zc3h12d/Pf4/Gimap3/Btk",41,"negative vs positive","negative","positive","Negative Regulation Of Lymphocyte Activation","Negative
Regulation
Of
Lymphocyte
Activation"
"189","BP","GO:0051251","positive regulation of lymphocyte activation","63/2342","270/15618",0.233333333333333,1.55602049530316,3.87084174230921,0.000173357713430451,0.00581462165870842,0.00487763126828464,"Inpp5d/Sox13/Dusp10/Vsir/Icosl/Havcr2/Tnfsf13/Rara/Slc4a1/Gli3/Btn2a2/Syk/Zmiz1/Mmp14/Tnfrsf13c/Nckap1l/Runx1/Rasal3/H2-Oa/H2-Aa/H2-Eb1/Ager/Vav1/Csf1r/Clcf1/Anxa1/Dock8/Prkcq/Dpp4/Spi1/Mdk/Il1a/Sirpa/Ada/Vcam1/Tlr4/Tnfrsf4/Rhoh/Cav1/Cd4/Clec7a/Pagr1a/Igf2/Il12rb1/Exosc6/Cd276/Il1rl2/Il23a/Tespa1/Nlrp3/Il7r/H2-DMb2/H2-Ob/Ticam1/Cd5/Il12a/Gimap3/Itgal/Cd209c/Il15/Tlr9/Ccr2/Btk",63,"negative vs positive","negative","positive","Positive Regulation Of Lymphocyte Activation","Positive
Regulation
Of
Lymphocyte
Activation"
"190","BP","GO:0051607","defense response to virus","59/2342","253/15618",0.233201581027668,1.55514188406922,3.73900978704371,0.000278323807654447,0.00828531364178555,0.00695018648826332,"Ifi203/Traf3ip3/Irgm2/Igtp/Slfn8/Map3k14/Unc13d/Rsad2/Serinc5/Mx2/Trim15/Unc93b1/Ifih1/Bcl2l1/Gbp5/Gbp7/Gbp2/Ifnk/Trim32/Fv1/Isg15/Fgl2/Spon2/Cxcl10/Gbp4/Irf5/Apobec1/Kcnj8/Abcc9/Cd37/Isg20/Trim34a/Trim5/Trim12a/Trim30a/Ifitm2/Ifitm1/Tspan32/Tlr3/Ddx60/Il12rb1/Casp1/Sin3a/Usp27x/Tlr8/Tlr7/Il23a/Nlrp3/Nlrp1b/Rnase6/Ticam1/Oas1c/Oas1b/Oas1a/Trim21/Trim34b/Irf7/Il15/Tlr9",59,"negative vs positive","negative","positive","Defense Response To Virus","Defense
Response
To Virus"
"191","BP","GO:0055123","digestive system development","38/2342","129/15618",0.294573643410853,1.96441125652891,4.61959672406621,1.98910133072891e-05,0.00102178880971317,0.000857133849865544,"Sox17/Col3a1/Fzd5/Gli2/Prdm1/Nodal/Egfr/Tcf7/Hnf1b/Ccdc103/Id2/Hif1a/Gli3/Hrh2/Klf5/Sox10/Trp63/Filip1l/Foxp4/Alx4/Nkx2-2/Ada/Hmgcs2/Wls/Trp73/Fgfr3/Pdgfra/Smo/Fgfr2/Igf2/Cdkn1c/Yap1/Stra6/Smad3/Rbpms2/Aldh1a2/Spdef/Tlr9",38,"negative vs positive","negative","positive","Digestive System Development","Digestive
System
Development"
"192","BP","GO:0060193","positive regulation of lipase activity","9/2342","16/15618",0.5625,3.75112083689155,4.62421639795882,0.000158281882933671,0.00553695273918892,0.00464470698127609,"Agtr1a/Ang/Plin5/Rhoc/Pla2g5/Fgfr3/Fgfr2/Apoh/Agtr1b",9,"negative vs positive","negative","positive","Positive Regulation Of Lipase Activity","Positive
Regulation
Of Lipase
Activity"
"193","BP","GO:0060249","anatomical structure homeostasis","62/2342","249/15618",0.248995983935743,1.66046937536654,4.41253519045996,2.61147717994773e-05,0.00123063164298033,0.00103232294960265,"Col9a1/Col3a1/Inpp5d/Tnfrsf11a/Adora1/Crb1/Cdh23/Tns3/Egfr/Atp1b2/Ush1g/Esrrb/Bdkrb2/Foxc1/Mak/Syk/Ocln/Vstm4/Ptk2b/Scx/Rac2/Ildr1/Vegfa/Csf1r/Mbp/Ldb1/Crb2/Neurod1/Itgav/Ada/Wwtr1/Gnat2/Rpe65/Tlr4/Trim32/Nfib/Mfsd2a/Alpl/Slc4a2/Cytl1/Prom1/Hnf1a/Ptpn11/P2rx7/Pdk4/Smo/Lsr/Lrrk1/Ascl3/Tex15/Nfix/Cdh3/Yap1/Cbl/Il10ra/Trf/Ndp/Abca4/Rho/Acp5/Tlr9/Ccr2",62,"negative vs positive","negative","positive","Anatomical Structure Homeostasis","Anatomical
Structure
Homeostasis"
"194","BP","GO:0060326","cell chemotaxis","69/2342","241/15618",0.286307053941909,1.90928418807205,5.97490468785904,3.60286299746368e-08,1.20844263597282e-05,1.0137095641161e-05,"Gpr35/Slamf9/Itgb2/Ccl7/Ccl9/Ccl4/Ccl6/Dock4/Rin3/Agtr1a/Nedd9/Syk/Lgals3/Ptk2b/Enpp2/Rac2/Nckap1l/Snai2/Gpsm3/Vegfa/Vav1/Csf1r/Anxa1/Ch25h/Prkcq/Eng/Tnfaip6/Dpp4/Spi1/Mdk/Lbp/Elmo2/Prex1/Edn3/Vcam1/Padi2/Epha2/Hgf/Pdgfra/Cxcl10/Cmklr1/Slc8b1/Hspb1/Il17rc/Alox5/C5ar2/C5ar1/Swap70/Itgam/Mtus1/Jam3/Dapk2/Adam10/Ackr4/Ccrl2/Itga9/Ccr9/Ccr5/Cxcr6/Plxnb3/Sell/Slamf8/Il23a/Lox/Agtr1b/Il12a/Pf4/Ccr1/Ccr2",69,"negative vs positive","negative","positive","Cell Chemotaxis","Cell
Chemotaxis"
"195","BP","GO:0060669","embryonic placenta morphogenesis","13/2342","27/15618",0.481481481481481,3.21083594268906,4.8290315348983,4.73936902381887e-05,0.0019725461440741,0.00165468250820076,"Fzd5/Zfp36l1/Vcam1/Zfp568/Adm/Fgfr2/Igf2/Cdkn1c/St14/Bmp5/Llgl2/Socs3/Spint1",13,"negative vs positive","negative","positive","Embryonic Placenta Morphogenesis","Embryonic
Placenta
Morphogenesis"
"196","BP","GO:0061458","reproductive system development","69/2342","308/15618",0.224025974025974,1.49395288742001,3.67732420180358,0.000313140884643672,0.00873321006000497,0.00732590716325991,"Gli2/Pla2g4a/Gja1/Sgpl1/Tcf7/Gdf9/Hnf1b/Rara/Osr1/Gm4787/Adam4/Gli3/Foxc1/Id4/Ror2/Tifab/Ptch1/Fst/Bmp4/Mmp14/Zfpm2/Scx/Trp63/Adamts1/Runx1/Mas1/Vegfa/Cyp1b1/Six3/Ctnna1/Tnfaip6/Itgav/Kif18a/Fgf7/Mertk/Il1a/Bcl2l1/Tnfsf10/Schip1/Msh4/Tnc/Mfn2/Pdgfra/Antxr2/Hnf1a/Tbx3/Ptpn11/Nudt1/Lfng/Wnt7a/A2m/Cdkn1b/Plaur/Fgfr2/Cdkn1c/Adam5/Tex15/Tlr3/Ing2/Adgrg1/Icam1/Cbl/Stra6/Bmp5/Aspm/Amh/Rxfp2/Lhb/Tlr9",69,"negative vs positive","negative","positive","Reproductive System Development","Reproductive
System
Development"
"197","BP","GO:0070661","leukocyte proliferation","76/2342","294/15618",0.258503401360544,1.72387110266822,5.26268604170556,7.3275483947475e-07,9.08297411888049e-05,7.61930890291365e-05,"Slc11a1/Inpp5d/Fcgr2b/Enpp3/Arg1/Gja1/Vsir/Itgb2/Icosl/Cnn2/Dock2/Havcr2/Tnfsf13/Slfn2/Slc4a1/Foxj1/Btn2a2/Syk/Cd180/Bmp4/Lgals3/Csf2rb/Rac2/Tnfrsf13c/Nckap1l/Emp2/Rasal3/H2-Aa/Ager/Cfb/Lst1/Ccnd3/Mzb1/Csf1r/Clcf1/Anxa1/Dock8/Prkcq/Rag2/Il1a/Bcl2l1/Ada/Sdc4/Vcam1/Tlr4/Pla2g5/Tnfrsf1b/Tnfrsf4/Slc4a2/P2rx7/Ptpn6/Cd4/Cd79a/Cd37/Lrrc32/Itgam/Tspan32/Igf2/Il12rb1/Nfix/Cd276/Ndp/Zc3h12d/Il23a/Il7r/H2-DMb2/Ticam1/Il12a/Cd22/Itgal/Cd209a/Cd209c/Il15/Tlr9/Ccr2/Btk",76,"negative vs positive","negative","positive","Leukocyte Proliferation","Leukocyte
Proliferation"
"198","BP","GO:0070663","regulation of leukocyte proliferation","59/2342","222/15618",0.265765765765766,1.77230133634916,4.86763439262647,4.88426001876711e-06,0.000343827785518643,0.000288422060107573,"Inpp5d/Fcgr2b/Enpp3/Arg1/Vsir/Icosl/Cnn2/Havcr2/Tnfsf13/Slc4a1/Foxj1/Btn2a2/Syk/Bmp4/Lgals3/Csf2rb/Rac2/Tnfrsf13c/Nckap1l/Rasal3/H2-Aa/Ager/Lst1/Mzb1/Csf1r/Clcf1/Anxa1/Prkcq/Il1a/Bcl2l1/Ada/Sdc4/Vcam1/Tlr4/Pla2g5/Tnfrsf1b/Tnfrsf4/Slc4a2/Ptpn6/Cd4/Cd37/Lrrc32/Tspan32/Igf2/Il12rb1/Cd276/Zc3h12d/Il23a/H2-DMb2/Ticam1/Il12a/Cd22/Itgal/Cd209a/Cd209c/Il15/Tlr9/Ccr2/Btk",59,"negative vs positive","negative","positive","Regulation Of Leukocyte Proliferation","Regulation
Of
Leukocyte
Proliferation"
"199","BP","GO:0071216","cellular response to biotic stimulus","56/2342","223/15618",0.251121076233184,1.67464089180609,4.26180794778068,4.88053924320801e-05,0.00201658222933131,0.00169162245012488,"Arid5a/Fzd5/Ncl/Cdc73/Fcgr2b/Cd84/Tnfaip3/Tbxa2r/Irak3/Havcr2/Irgm2/Igtp/Eme1/Rara/Mir381/Syk/Tifab/Cd180/Gch1/Irak4/Vim/Spi1/Il1a/Sirpa/Lbp/Tlr2/Txnip/Notch2/Hmgcs2/Gbp5/Gbp2/Tlr4/Ptafr/Tnfrsf1b/Spon2/Tlr1/Tlr6/Cxcl10/Ptpn11/Nr2c2/Ptpn6/Clec7a/Zfp36/Trim5/Trim12a/Trim30a/Irf8/Casp1/Ccr5/Ldoc1/Nlrp3/Ticam1/Il12a/Pf4/Tlr9/Btk",56,"negative vs positive","negative","positive","Cellular Response To Biotic Stimulus","Cellular
Response
To Biotic
Stimulus"
"200","BP","GO:0071219","cellular response to molecule of bacterial origin","50/2342","197/15618",0.253807106598985,1.69255311309263,4.10854983311556,9.06603487591673e-05,0.00346943160150854,0.00291035411346984,"Arid5a/Fzd5/Ncl/Cdc73/Fcgr2b/Cd84/Tnfaip3/Tbxa2r/Irak3/Havcr2/Irgm2/Igtp/Rara/Mir381/Tifab/Cd180/Gch1/Irak4/Vim/Spi1/Il1a/Sirpa/Lbp/Tlr2/Hmgcs2/Gbp5/Gbp2/Tlr4/Ptafr/Tnfrsf1b/Spon2/Tlr1/Tlr6/Cxcl10/Ptpn11/Nr2c2/Ptpn6/Zfp36/Trim5/Trim12a/Trim30a/Irf8/Casp1/Ccr5/Ldoc1/Nlrp3/Ticam1/Il12a/Pf4/Tlr9",50,"negative vs positive","negative","positive","Cellular Response To Molecule Of Bacterial Origin","Cellular
Response
To
Molecule
Of
Bacterial
Origin"
"201","BP","GO:0071621","granulocyte chemotaxis","29/2342","91/15618",0.318681318681319,2.12517712859301,4.52122836943111,3.8046506213328e-05,0.00165603952998776,0.00138917898138499,"Itgb2/Ccl7/Ccl4/Syk/Lgals3/Rac2/Nckap1l/Vegfa/Vav1/Csf1r/Anxa1/Tnfaip6/Dpp4/Mdk/Lbp/Prex1/Edn3/Cxcl10/Cmklr1/Il17rc/C5ar2/C5ar1/Itgam/Jam3/Dapk2/Itga9/Sell/Il23a/Pf4",29,"negative vs positive","negative","positive","Granulocyte Chemotaxis","Granulocyte
Chemotaxis"
"202","BP","GO:0071639","positive regulation of monocyte chemotactic protein-1 production","7/2342","11/15618",0.636363636363636,4.24369225991771,4.5199632166134,0.000319290925468672,0.00875286950491522,0.00734239860996784,"Cd84/Syk/Ager/Clec7a/Oas1c/Oas1b/Oas1a",7,"negative vs positive","negative","positive","Positive Regulation Of Monocyte Chemotactic Protein-1 Production","Positive
Regulation
Of
Monocyte
Chemotactic
Protein-1
Production"
"203","BP","GO:0071706","tumor necrosis factor superfamily cytokine production","52/2342","167/15618",0.311377245508982,2.0764687533558,5.87408188129005,9.24670784759086e-08,1.81809407403321e-05,1.5251194359148e-05,"Arid5a/Fzd5/Ncl/Fcgr2b/Cd84/Slamf9/Tnfaip3/Vsir/Irak3/Havcr2/Ccl4/Rara/Syk/Pik3r1/Zbtb20/Ager/Csf1r/Ifih1/Il1a/Sirpa/Lbp/Tlr2/Fcgr1/Tlr4/Ptafr/Tnfrsf8/Spon2/Tlr1/Tlr6/Ptpn11/Hspb1/Ptpn6/Tnfrsf1a/Clec7a/C5ar2/Kcnn4/Zfp36/Sphk2/Chrna7/Trim30a/Tlr3/Ccr5/Il23a/Ticam1/Cd2/Oas1c/Oas1b/Oas1a/Acp5/Tlr9/Ccr2/Btk",52,"negative vs positive","negative","positive","Tumor Necrosis Factor Superfamily Cytokine Production","Tumor
Necrosis
Factor
Superfamily
Cytokine
Production"
"204","BP","GO:0090022","regulation of neutrophil chemotaxis","12/2342","28/15618",0.428571428571429,2.85799682810784,4.13294432543912,0.000364842542329462,0.00967596361098881,0.00811674179850711,"Rac2/Nckap1l/Tnfaip6/Dpp4/Mdk/Lbp/C5ar2/C5ar1/Jam3/Dapk2/Sell/Il23a",12,"negative vs positive","negative","positive","Regulation Of Neutrophil Chemotaxis","Regulation
Of
Neutrophil
Chemotaxis"
"205","BP","GO:0097529","myeloid leukocyte migration","52/2342","184/15618",0.282608695652174,1.88462109679575,5.06973880149278,2.56211248924803e-06,0.000228268209588942,0.000191484196564853,"Gpr35/Itgb2/Cnn2/Ccl7/Ccl4/Rin3/Syk/Ror2/Pik3r1/Lgals3/Mmp14/Ptk2b/Rac2/Irak4/Nckap1l/Emp2/Ager/Vegfa/Vav1/Csf1r/Anxa1/Tnfaip6/Dpp4/Spi1/Mdk/Il1a/Sirpa/Lbp/Prex1/Edn3/Tlr2/Emilin1/Cxcl10/Cmklr1/Il17rc/Cd9/C5ar2/C5ar1/Swap70/Itgam/Mtus1/Fut4/Jam3/Dapk2/Itga9/Sell/Slamf8/Il23a/Epx/Pf4/Ccr1/Ccr2",52,"negative vs positive","negative","positive","Myeloid Leukocyte Migration","Myeloid
Leukocyte
Migration"
"206","BP","GO:0097530","granulocyte migration","37/2342","115/15618",0.321739130434783,2.14556863327516,5.17870042701215,2.68265590963067e-06,0.000231765212071425,0.000194417678682006,"Itgb2/Ccl7/Ccl4/Syk/Lgals3/Rac2/Irak4/Nckap1l/Emp2/Vegfa/Vav1/Csf1r/Anxa1/Tnfaip6/Dpp4/Mdk/Il1a/Sirpa/Lbp/Prex1/Edn3/Tlr2/Cxcl10/Cmklr1/Il17rc/C5ar2/C5ar1/Itgam/Fut4/Jam3/Dapk2/Itga9/Sell/Slamf8/Il23a/Epx/Pf4",37,"negative vs positive","negative","positive","Granulocyte Migration","Granulocyte
Migration"
"207","BP","GO:0097746","blood vessel diameter maintenance","44/2342","174/15618",0.252873563218391,1.68632763037781,3.82370905500479,0.000253804964991948,0.00773901556355128,0.00649192097339383,"Adora1/Atp1a2/Gja1/Tbxa2r/Egfr/Kcnmb1/Adora2b/Dock4/Hif1a/Bdkrb2/Agtr1a/Foxc1/Hrh2/Vstm4/Gch1/Dock5/Mas1/Cbs/Vegfa/Dusp5/Adra2b/Edn3/Gja5/Svep1/Nppa/Ucn/Sod3/Gper1/Cav1/Alox5/Kcnj8/Abcc9/Apoe/P2ry2/Adm/Scnn1b/Klf2/Icam1/Htr1b/Itga9/Cysltr1/Agtr1b/Foxc2/Smad6",44,"negative vs positive","negative","positive","Blood Vessel Diameter Maintenance","Blood
Vessel
Diameter
Maintenance"
"208","BP","GO:0098581","detection of external biotic stimulus","11/2342","20/15618",0.55,3.66776259607173,5.01402329815983,3.79617179987293e-05,0.00165603952998776,0.00138917898138499,"Itgav/Lbp/Tlr2/Tlr4/Tlr1/Tlr6/Clec7a/Pglyrp1/Naip5/Nlrc4/Tlr9",11,"negative vs positive","negative","positive","Detection Of External Biotic Stimulus","Detection
Of
External
Biotic
Stimulus"
"209","BP","GO:0140962","multicellular organismal-level chemical homeostasis","24/2342","70/15618",0.342857142857143,2.28639746248628,4.5304939773038,4.65861045304094e-05,0.00195319094141466,0.00163844627698282,"Slc11a1/Sctr/Pla2g4a/Tmem63a/Aqp6/Aqp2/Adgrf5/Vegfa/Tmem63b/Epas1/Aqp4/Fgf7/Aqp7/Scnn1a/Rcn3/Scnn1b/Scnn1g/Trf/Heph/Itgb6/Cybrd1/Oas1c/Oas1b/Oas1a",24,"negative vs positive","negative","positive","Multicellular Organismal-Level Chemical Homeostasis","Multicellular
Organismal-Level
Chemical
Homeostasis"
"210","BP","GO:1901342","regulation of vasculature development","68/2342","276/15618",0.246376811594203,1.64300300746296,4.52673618331196,1.57994506104043e-05,0.000826574792320366,0.000693377366446445,"Sp100/Glul/Nodal/Itgb2/Tbxa2r/Btg1/Sparc/Epn2/Pik3cg/Hif1a/Agtr1a/Foxc1/Stab1/Lgals3/Ptk2b/Cysltr2/Spry2/Adm2/Acvrl1/Emp2/Adamts1/Runx1/Jmjd8/Vegfa/Cyp1b1/Ecscr/Tcf4/Clic3/Eng/Mdk/Il1a/Id1/Efna1/Tek/Angptl3/E2f2/Epha2/Hgf/Emilin1/Cxcl10/Hspb1/Plxnd1/Alox5/Ptpn6/Tnfrsf1a/C5ar1/Gpr4/Adm/Igf2/Tlr3/Klf2/Hhip/Cdh5/Ets1/Adam10/Foxo4/Cysltr1/Tnmd/Amot/Apoh/Notch4/Lrg1/Tie1/Pf4/Crhr2/Rras/Foxc2/Ccr2",68,"negative vs positive","negative","positive","Regulation Of Vasculature Development","Regulation
Of
Vasculature
Development"
"211","BP","GO:1902105","regulation of leukocyte differentiation","67/2342","296/15618",0.226351351351351,1.50946003646687,3.71669460727828,0.000279441606712544,0.00828531364178555,0.00695018648826332,"Casp8/Inpp5d/Tnfrsf11a/Sox13/Dusp10/Prdm1/Vsir/Tcf7/Ccl9/Rara/Foxj1/Id2/Zfp36l1/Gli3/Btn2a2/Nedd9/Syk/Ror2/Pik3r1/Zmiz1/Bmp4/Mmp14/Klf10/Nfam1/Nckap1l/Hcls1/Runx1/H2-Oa/H2-Aa/Ager/Tmem178/Csf1r/Anxa1/Fas/Tnfaip6/Spi1/Mdk/Rag2/Rassf2/Ada/Notch2/Fgl2/Slc4a2/Fgfr3/Rhoh/Hspb1/Fancd2/Ptpn6/Cd4/Lag3/Pglyrp1/Fes/Itgam/Rbp1/Il1rl2/Slamf8/Il23a/Tespa1/Nlrp3/Il7r/Il12a/Pf4/Gimap3/Il15/Tlr9/Ccr1/Ccr2",67,"negative vs positive","negative","positive","Regulation Of Leukocyte Differentiation","Regulation
Of
Leukocyte
Differentiation"
